id,name,artists,explicit,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature,year
5BjLqckaqa6trwuWbYFgl3,"Both Hands (Live in Austin, Texas)",['Ani DiFranco'],FALSE,0.404,0.359,7,-15.267,1,0.0907,0.594,2.24E-06,0.411,0.351,149.841,185293,4,1996
09lkq3oIEGwLl0BtgGtRcv,Buildings and Bridges,['Ani DiFranco'],FALSE,0.655,0.462,10,-14.086,1,0.037,0.688,0.000137,0.11,0.645,94.935,245333,4,1994
3Uo0OJbxUbHrMBnxS6e4Yp,Out of Range (Acoustic),['Ani DiFranco'],FALSE,0.546,0.427,2,-14.073,0,0.0707,0.628,2.37E-06,0.18,0.911,137.982,226333,4,1994
7qCU1BGUeMw09K9DdxXZOV,Letter to a John,['Ani DiFranco'],FALSE,0.521,0.425,9,-11.943,1,0.104,0.399,5.37E-06,0.0947,0.458,163.332,228000,4,1994
77cbZsYtKRkCQXQG2w3iJO,Hell Yeah,['Ani DiFranco'],FALSE,0.498,0.239,0,-15.727,0,0.0427,0.829,8.81E-05,0.113,0.488,127.107,301507,4,1994
0OXs0Hu2PEJoXRUVbQNPqO,How Have You Been,['Ani DiFranco'],FALSE,0.669,0.724,5,-10.678,1,0.0575,0.0586,0.0821,0.344,0.805,136.264,269093,4,1994
1WhZuGEyMHkYGAa04UqsD6,Overlap,['Ani DiFranco'],FALSE,0.447,0.114,11,-18.172,0,0.0967,0.917,0.000148,0.362,0.259,83.276,224907,3,1994
2mnzarq1aTX6PiAdeq5wSu,Face Up and Sing,['Ani DiFranco'],FALSE,0.625,0.609,9,-10.523,0,0.0524,0.234,8.70E-05,0.0997,0.733,137.072,173493,4,1994
1JJwoo4VcRBfsCPox8oyZy,Falling Is Like This,['Ani DiFranco'],FALSE,0.432,0.204,7,-15.624,1,0.037,0.866,4.82E-05,0.12,0.267,119.433,181173,4,1994
16oXjlIsDDwk78A06ABEi7,Out of Range (Electric),['Ani DiFranco'],FALSE,0.619,0.787,0,-8.355,1,0.0465,0.00514,2.03E-06,0.0646,0.865,139.354,205827,4,1994
5ezdmutheOfhOIdoEeK5vM,You Had Time,['Ani DiFranco'],FALSE,0.51,0.07,6,-22.532,1,0.0414,0.978,0.00892,0.0879,0.224,85.974,349000,4,1994
6oZXpdyx50Mmw9f6aRjdfc,If He Tries Anything,['Ani DiFranco'],FALSE,0.761,0.232,5,-16.359,1,0.0375,0.511,0.000132,0.115,0.598,115.295,195000,4,1994
7CAXrvSR4K7xaWyAyPmECh,The Diner,['Ani DiFranco'],FALSE,0.597,0.661,4,-10.247,0,0.0861,0.225,0.0142,0.956,0.591,169.575,279307,4,1994
3gDe0R03dmJd4HqFihb0D4,What If No One's Watching,['Ani DiFranco'],FALSE,0.625,0.676,5,-12.367,0,0.198,0.461,0,0.0898,0.762,144.527,193773,4,1992
6eP6oFMyVwx6HZuCtpWyPz,Fixing Her Hair,['Ani DiFranco'],FALSE,0.515,0.166,7,-16.943,1,0.0428,0.925,2.60E-05,0.0836,0.142,106.937,285227,4,1992
6aZ30pFvwiEelirZjzFrec,In or Out,['Ani DiFranco'],FALSE,0.619,0.629,7,-11.88,1,0.0886,0.482,7.65E-06,0.0492,0.652,140.403,186840,4,1992
2HJFvUWKTSB8JUCLTdpFrR,Every State Line,['Ani DiFranco'],FALSE,0.653,0.176,1,-15.051,1,0.804,0.859,0,0.0909,0.278,96.996,187093,4,1992
62BlvqAG6gOnmBHTRSrBZY,Circle of Light,['Ani DiFranco'],FALSE,0.591,0.58,11,-12.044,0,0.242,0.61,8.43E-06,0.344,0.734,132.341,151307,4,1992
2nBB42lNmkh8qlzEUOmEwI,If It Isn't Her,['Ani DiFranco'],FALSE,0.698,0.484,0,-13.79,0,0.0717,0.795,1.93E-05,0.176,0.701,120.405,237827,4,1992
5AXJD3LGFdq4EywO72SgaD,"Good, Bad, Ugly",['Ani DiFranco'],FALSE,0.661,0.368,8,-14.574,1,0.293,0.827,1.80E-06,0.276,0.541,66.075,181800,4,1992
1adbS4O1niPAEhQzuEu5J2,I'm No Heroine,['Ani DiFranco'],FALSE,0.431,0.344,2,-15.847,0,0.0541,0.539,2.52E-05,0.105,0.494,148.537,200173,4,1992
2n6MzCKV3bogYC1WXJn3Kl,Coming Up,['Ani DiFranco'],FALSE,0.626,0.153,9,-25.189,1,0.717,0.572,0,0.0859,0.316,117.411,107960,4,1992
5453uIlvsA8dskpUmSm6Xs,Make Them Apologize,['Ani DiFranco'],FALSE,0.481,0.641,10,-14.379,0,0.135,0.694,1.46E-05,0.112,0.747,137.348,259507,4,1992
0OtkXOPdu9CBRTw2HgS8Gy,The Waiting Song,['Ani DiFranco'],FALSE,0.516,0.124,5,-16.53,0,0.0542,0.902,0,0.0889,0.432,104.546,253400,4,1992
4gU6GkRXVQn0Sy1xaupvgy,Served Faithfully,['Ani DiFranco'],FALSE,0.365,0.316,2,-15.91,1,0.0472,0.857,0.00378,0.131,0.517,135.583,173427,4,1992
2s1h2YjofY5OjQw960N3KI,Imperfectly,['Ani DiFranco'],FALSE,0.491,0.413,8,-14.049,1,0.0495,0.567,1.77E-05,0.36,0.391,93.953,225440,5,1992
45ZjRrEFgHJhCQ72qKDeem,Above Me,['Rufio'],FALSE,0.319,0.948,5,-4.981,1,0.0658,0.000189,0.000257,0.065,0.599,119.213,191840,4,2001
4gd1XbH3adOCB078KP7Dbd,Still,['Rufio'],FALSE,0.286,0.98,9,-4.561,1,0.105,0.000571,0.00103,0.119,0.557,121.357,184813,4,2001
48LAwhnuZb4un5EdUluL8K,One Slowdance,['Rufio'],FALSE,0.478,0.757,11,-5.093,1,0.0527,0.00474,9.87E-05,0.385,0.738,140.984,254987,3,2001
4rP96apbJCohHkJB4aiBAf,In My Eyes,['Rufio'],FALSE,0.342,0.968,7,-4.591,0,0.0939,0.000408,0.00329,0.106,0.377,129.536,179960,4,2001
1RqJYBleL85OXwqO8Ri82I,She Cries,['Rufio'],FALSE,0.279,0.916,9,-5.314,1,0.0824,0.00272,0.00535,0.1,0.554,88.773,234920,4,2001
2A8T4JMQq1VAPZXqTHTYWs,Dipshit,['Rufio'],FALSE,0.364,0.921,2,-4.46,1,0.121,0.00152,0,0.0878,0.588,118.088,174013,4,2001
0iB8WyABrR8lupR6n9x7jQ,Just A Memory,['Rufio'],FALSE,0.316,0.943,6,-5.147,0,0.103,5.44E-05,0.0669,0.359,0.735,138.194,153733,4,2001
49Smxaz5zRlNlKpzOSvEgZ,Face The Truth,['Rufio'],FALSE,0.22,0.839,4,-5.064,0,0.0448,0.00983,0.00287,0.137,0.238,88.363,192547,4,2001
2SBRczGej25SHyMlK2dVoK,Raining in September,['Rufio'],FALSE,0.313,0.892,9,-6.954,0,0.0482,2.92E-05,0.748,0.123,0.14,109.222,36653,5,2001
2TgoTfwHpcS0SRLtjv2pjX,Road to Recovery,['Rufio'],FALSE,0.363,0.954,0,-4.548,1,0.0594,9.38E-05,0.00278,0.0858,0.537,126.187,213760,4,2001
6WiYRSISizezL863jXH9He,Stop Whining,['Rufio'],FALSE,0.507,0.946,0,-4.639,1,0.0435,0.00079,0.000648,0.0761,0.7,119.49,159707,4,2001
43mywkNjFsKXnSmEcb2dKK,Selfishness,['Rufio'],FALSE,0.409,0.935,6,-5.036,1,0.0715,0.00021,0.00721,0.281,0.448,116.794,206053,4,2001
1325yD8R15P8RbBseaWtUJ,Tears,['Rufio'],FALSE,0.426,0.818,7,-4.791,0,0.0381,0.000325,0.000181,0.233,0.311,110.254,183427,3,2001
6U5aVdoRcrPiGdMe8sqNEr,Save The World,['Rufio'],FALSE,0.303,0.959,1,-4.894,0,0.0644,0.000335,0.00106,0.117,0.412,118.728,211173,4,2001
4YrcPTas05vOff8EBgtdOg,The Wrath,['Rufio'],FALSE,0.387,0.813,7,-6.805,1,0.0947,0.00663,0.855,0.096,0.362,111.61,109653,4,2001
3YpLIrG8hG6fACaFA7NAxM,Dance On Your Knees,['Daryl Hall & John Oates'],FALSE,0.561,0.814,9,-10.302,0,0.0593,0.000648,0.508,0.623,0.86,117.043,86773,4,1984
2V9XOpWE0capgHnbJkeAh1,Out of Touch - Video Mix,['Daryl Hall & John Oates'],FALSE,0.777,0.732,9,-8.404,0,0.0331,0.0831,0.000915,0.0585,0.907,114.885,261933,4,1984
65IWXigdPaOXJM2j4cFY9p,Method of Modern Love,['Daryl Hall & John Oates'],FALSE,0.709,0.63,5,-9.987,0,0.0533,0.0721,4.56E-05,0.0805,0.767,94.195,333680,4,1984
5jFYocL8AfUrkYYrQIco1I,Bank On Your Love,['Daryl Hall & John Oates'],FALSE,0.669,0.918,0,-9.039,1,0.03,0.0121,0.000225,0.281,0.907,111.855,257200,4,1984
0oTuM4P7Pj62beQUdZucoe,Some Things Are Better Left Unsaid,['Daryl Hall & John Oates'],FALSE,0.708,0.671,2,-11.587,1,0.0307,0.0464,4.35E-05,0.0495,0.568,118.843,326213,4,1984
0Z6HB6G3qBPZ4nMSLeS3iJ,Going Thru the Motions,['Daryl Hall & John Oates'],FALSE,0.728,0.713,4,-7.72,0,0.0329,0.11,0.0671,0.0755,0.907,93.93,339480,4,1984
3j9lPAzxb8PiVvLniL0DM9,Cold Dark and Yesterday,['Daryl Hall & John Oates'],FALSE,0.705,0.759,9,-9.369,0,0.039,0.13,0.000411,0.177,0.955,121.9,279440,4,1984
4kETpZkCBKLh3ahibBrgov,All American Girl,['Daryl Hall & John Oates'],FALSE,0.66,0.863,3,-9.754,1,0.0543,0.0435,0.000297,0.0711,0.966,96.849,268360,4,1984
3gGmv4fCgzDU4zbLXMXWmh,Possession Obsession,['Daryl Hall & John Oates'],FALSE,0.757,0.532,7,-9.62,0,0.0283,0.119,4.36E-06,0.1,0.896,114.822,275960,4,1984
4YjsbjDS1T3LxRRm5YSO4o,I Love You,['Bride'],FALSE,0.502,0.942,1,-6.646,1,0.0483,8.68E-05,0.0678,0.301,0.816,138.999,176960,4,1997
58tTEyns0vNaqD3MJTRJfY,The Worm,['Bride'],FALSE,0.599,0.709,8,-6.451,1,0.0395,0.0112,0.000148,0.109,0.364,120.806,271733,4,1997
2rf9en2Ag0xnOrBK9J3Aaj,End,['Bride'],FALSE,0.352,0.822,8,-5.798,1,0.0468,0.00426,0.000327,0.51,0.399,165.854,256120,4,1997
5PwG5dfFVLBfhmPYLFOrlJ,I Live For You,['Bride'],FALSE,0.584,0.843,10,-6.905,0,0.129,0.013,0.000337,0.137,0.734,91.346,200133,4,1997
5zsTVjyO0mw9Swb9ms9n9L,Follow Me,['Bride'],FALSE,0.488,0.749,8,-8.188,1,0.0293,0.000171,0.000778,0.364,0.521,81.357,241747,4,1997
7eTTBAIXL8BEw9Uj6iyzFn,Tell Me,['Bride'],FALSE,0.5,0.975,1,-5.996,1,0.0744,0.000306,0.00111,0.362,0.341,132.333,172813,4,1997
1TuYWuF3vUQOt53jYdu9PJ,Love Hate,['Bride'],FALSE,0.288,0.954,10,-6.21,0,0.089,0.033,9.53E-05,0.151,0.182,201.604,211880,4,1997
4ZcGb03Iv09wSycOjluiH7,Human Race,['Bride'],FALSE,0.541,0.789,3,-6.204,1,0.041,0.00136,6.93E-05,0.154,0.582,122.595,238147,4,1997
4u47KJdvyWebcX9KJHXvoj,I Hear A Word,['Bride'],FALSE,0.605,0.897,0,-7.176,1,0.101,0.0296,0.000305,0.325,0.453,150.842,230027,4,1997
61YM2SbJOzjGMlmbZ6XPhO,Cosmic Christ,['Bride'],FALSE,0.407,0.821,11,-5.889,1,0.0482,0.000233,1.03E-05,0.156,0.429,175.576,209653,4,1997
7suSOEdoY7STBvlvXPFHUY,The World I Know,['Bride'],FALSE,0.583,0.765,8,-5.885,1,0.0284,0.00395,0.037,0.0568,0.275,84.442,279080,4,1997
5nX5kZliZ4P501b9TpLZHK,Floating Back,['The Call'],FALSE,0.389,0.88,9,-4.913,1,0.0737,0.211,0.000518,0.979,0.554,122.529,257411,4,2000
1FMYumwv3cFKwxHsLEajQK,A Swim in the Ocean,['The Call'],FALSE,0.346,0.744,2,-6.381,1,0.0465,0.517,0.309,0.96,0.431,168.49,447948,4,2000
7gt500rD3guuec3txQminW,This Is Your Life,['The Call'],FALSE,0.165,0.847,9,-5.348,1,0.0524,0.015,0.000525,0.943,0.564,160.958,242704,4,2000
7qS8b0qTQbvfKWx0VZvNFu,I Don't Wanna,['The Call'],FALSE,0.265,0.862,9,-5.707,1,0.123,0.182,0.0291,0.972,0.148,138.771,319827,4,2000
2tw5bhfJBbzvf6eWFoZLXY,You Run,['The Call'],FALSE,0.247,0.936,7,-5.048,1,0.271,0.315,0.00573,0.958,0.165,169.046,452702,4,2000
7H1lXASW9TbZlbd2pDjB4m,Family,['The Call'],FALSE,0.408,0.518,2,-8.755,0,0.0556,0.297,0.00206,0.987,0.2,115.22,256601,4,2000
4oJaJtzdlvzHzXPKGX6vjd,Same Old Story,['The Call'],FALSE,0.31,0.939,7,-7.145,1,0.108,0.0339,0.00122,0.903,0.563,134.198,232673,4,2000
49WrKFYjQp8XglindpMfsx,Even Now,['The Call'],FALSE,0.328,0.753,5,-8.842,0,0.0674,0.071,0.00304,0.964,0.474,148.917,301453,4,2000
54SKQRcuB4Vz9r3AynqyIa,Red Moon,['The Call'],FALSE,0.42,0.377,5,-10.349,1,0.0308,0.692,0.00443,0.958,0.179,111.129,195762,4,2000
32ANG8Epl7r79WHHvG6zXq,Oklahoma,['The Call'],FALSE,0.355,0.736,9,-6.275,1,0.0629,0.0142,0.000403,0.736,0.474,141.381,329509,4,2000
1Xu3NRP8YmaOgfjbrpKubK,You Were There,['The Call'],FALSE,0.344,0.811,9,-5.515,0,0.13,0.183,3.99E-05,0.945,0.554,147.585,269192,3,2000
11CncGAYp8AHeZ1NVavXGy,I Still Believe (Great Design),['The Call'],FALSE,0.503,0.836,1,-5.56,1,0.0513,0.185,0.0019,0.728,0.461,107.415,330919,4,2000
11PazWCYZPlMH9iLGmbxQP,Let the Day Begin,['The Call'],FALSE,0.428,0.867,2,-5.051,1,0.0818,0.0241,0.0253,0.715,0.383,124.154,265744,4,2000
53H6Q5kfRMIcsK8mYNpjj7,Blow It All Away,['Bride'],FALSE,0.503,0.871,1,-7.988,1,0.0431,0.0074,0.0108,0.0921,0.431,91.014,269107,4,2003
5SnArLfEx9qR4SkhsXldmF,To the Sky,['Bride'],FALSE,0.275,0.842,8,-8.473,1,0.0461,0.000472,0.0211,0.133,0.563,172.1,252200,4,2003
2uAzh2c3VtiPxfpTH9oUTo,More Than Human,['Bride'],FALSE,0.488,0.826,8,-6.494,1,0.0315,0.00535,0.0263,0.0851,0.473,90.029,233107,4,2003
5I4eHZdEVzhhlPgnVWiwaW,Drop D,['Bride'],FALSE,0.521,0.773,6,-7.571,0,0.0427,0.00362,0.000823,0.236,0.727,84.066,214760,4,2003
2h7rB3dNRxNfHPobzv2Ixi,Head Looking for a Bullet,['Bride'],FALSE,0.509,0.859,1,-6.806,1,0.088,0.00979,0.541,0.18,0.685,140.039,246333,4,2003
5Cv3eERYTxg3T5EziJby8X,Best Expect to Do,['Bride'],FALSE,0.337,0.853,1,-7.318,1,0.0602,0.00103,0.154,0.391,0.613,174.796,202893,4,2003
15bcqoHan070n0F55DBP3s,Evil Geniuses,['Bride'],FALSE,0.306,0.931,8,-6.586,1,0.0703,0.00109,1.85E-05,0.115,0.547,192.019,278387,4,2003
3mYUp3B1z9aL1XnfNybbeb,Revolution,['Bride'],FALSE,0.485,0.834,5,-8.995,0,0.0553,0.0016,0.00625,0.121,0.477,89.038,286360,4,2003
11NNhmvQlwN6AH6w1Kupgd,Barren River Blues,['Bride'],FALSE,0.502,0.242,5,-17.455,0,0.0992,0.675,2.50E-06,0.595,0.887,96.193,101560,4,2003
49QAeP1zvXNL5joWqf1VzE,Microphone,['Bride'],FALSE,0.442,0.881,6,-6.942,1,0.0369,0.000619,0.0139,0.317,0.619,91.01,279533,4,2003
1OMZ1EX76Whjr3mBsNHpH1,Short Time In the Grave,['Bride'],FALSE,0.498,0.695,6,-8.283,0,0.0463,0.000739,0.00972,0.157,0.62,120.938,226613,4,2003
463fpsSjhjHqMKrQT5x4DF,Universe,['Bride'],FALSE,0.669,0.757,1,-8.456,1,0.0478,0.00154,0.177,0.109,0.53,121.035,297453,4,2003
3WkdA05KkhCaCunFqkkvvX,White Elephant,['Bride'],FALSE,0.532,0.457,6,-9.615,1,0.0267,0.00625,0.045,0.0787,0.159,105.103,262213,4,2003
0ta1LTR7VFnn21Io8lWrMh,Platinum Girl - Intro,['Nodesha'],FALSE,0.834,0.581,10,-12.547,0,0.0929,0.00899,0.0846,0.278,0.916,107.955,47853,4,2003
2OI05l9q2JPZZqLarswonO,Get It While It's Hot,['Nodesha'],FALSE,0.863,0.767,8,-6.329,1,0.0622,0.11,0.00167,0.0949,0.964,107.013,230720,4,2003
2qQ92xYDMvd7aV9HcDVNk8,That's Crazy,['Nodesha'],FALSE,0.669,0.828,0,-6.105,0,0.201,0.0609,0,0.201,0.732,94.075,239907,4,2003
42ybLwSDyPSYE1k6x3ffcy,Sugar Buddy,['Nodesha'],FALSE,0.651,0.569,4,-6.392,0,0.256,0.0662,5.61E-05,0.203,0.592,83.662,250960,4,2003
3jS0Hj7Fgn5PVCARsu2XUu,Got Into My Head & Stole My Heart,['Nodesha'],FALSE,0.379,0.351,0,-9.008,1,0.126,0.284,7.98E-06,0.146,0.287,207.329,259720,4,2003
2jPKjMKG5sVX2o6bMLvGuX,Kinda Guy I Like,['Nodesha'],FALSE,0.728,0.668,6,-7.486,1,0.0405,0.34,0.00228,0.0679,0.772,91.152,267400,4,2003
5SZ5EOiHFNfyAu4pFrOtHh,Get It While It's Hot - AB Experience/Flyte Tyme Productions Remix,"['Nodesha', 'Bobby Ross Avila', 'IZ']",FALSE,0.807,0.765,10,-6.033,0,0.17,0.0229,0.0587,0.161,0.729,105.03,259013,4,2003
7of4HyvadkzXaueKgoTkx6,Will He Ever Love Me Back,['Nodesha'],FALSE,0.764,0.63,4,-7.752,1,0.0381,0.445,0,0.0895,0.553,129.934,245547,4,2003
6ohTSLfGmitzbc82ZCQkMe,Almost There,['Nodesha'],FALSE,0.61,0.445,1,-9.32,1,0.029,0.529,0.00758,0.1,0.164,124.068,287560,4,2003
77EpPdAho3gSUjFwPDAId1,Curious,['Nodesha'],FALSE,0.805,0.601,2,-5.084,1,0.275,0.0198,4.86E-05,0.0678,0.805,91.909,201280,4,2003
0fph0X1rM93QqMSdPqU0TQ,Cupid In Me,['Nodesha'],FALSE,0.724,0.447,1,-8.048,1,0.0637,0.0459,1.14E-06,0.239,0.668,93,251533,4,2003
5d2wbI9UEc7kgMLKglN6Bd,Thank You,['Nodesha'],FALSE,0.486,0.608,5,-13.395,1,0.815,0.546,0,0.672,0.517,152.358,64600,4,2003
188Nd8cmEttsCmfnqIgQvS,So Good,['Nodesha'],FALSE,0.84,0.55,0,-6.521,1,0.0355,0.142,0,0.0438,0.725,99.981,220440,4,2003
0EPb4ruCwyPqt3FA70JhUV,Miss Perfect (feat. Nodesha),"['ABS', 'Nodesha', 'Tom Elmhirst']",FALSE,0.721,0.781,2,-6.292,1,0.037,0.00156,0,0.316,0.59,126.836,220040,4,2003
5PmePoyUgFVUmF2WrJr4aS,Downtown Life,['Daryl Hall & John Oates'],FALSE,0.66,0.892,4,-6.545,0,0.0419,0.0971,2.11E-05,0.35,0.767,110.089,268467,4,1988
4AiVt49hSjkkArFOIlAZhL,Everything Your Heart Desires,['Daryl Hall & John Oates'],FALSE,0.706,0.861,10,-5.774,1,0.0411,0.157,1.29E-06,0.256,0.887,99.992,300467,4,1988
2DTPyOcY3LlSkzliezN7RW,I'm In Pieces,['Daryl Hall & John Oates'],FALSE,0.381,0.824,5,-6.4,1,0.0408,0.119,0,0.0826,0.805,87.064,290467,4,1988
0PuiVcvrQ3k9t2b7wxc9eX,Missed Opportunity,['Daryl Hall & John Oates'],FALSE,0.765,0.815,0,-6.931,1,0.0429,0.523,0,0.0821,0.733,106.063,287600,4,1988
5hnPI9JhCQpiZ0mPSEGHpM,Talking All Night,['Daryl Hall & John Oates'],FALSE,0.745,0.787,1,-6.328,1,0.0451,0.219,0.00011,0.091,0.902,120.925,274400,4,1988
0CeIIooFrEvMeH2bGrkGqc,Rockability,['Daryl Hall & John Oates'],FALSE,0.653,0.926,4,-7.779,0,0.0411,0.229,2.76E-05,0.359,0.78,111.09,285493,4,1988
5WrnSmZTnq7E7oSgZxYRjP,Rocket To God,['Daryl Hall & John Oates'],FALSE,0.708,0.631,0,-8.68,1,0.062,0.268,0.0019,0.105,0.907,93.97,349333,4,1988
5OiJAVPCmvhQwAmCYFe6iI,Soul Love,['Daryl Hall & John Oates'],FALSE,0.652,0.618,5,-6.049,0,0.0778,0.2,4.85E-06,0.0418,0.971,171.844,265133,4,1988
3M0PfbNIWXzdTd8ItahIKj,Realove,['Daryl Hall & John Oates'],FALSE,0.64,0.907,0,-6.757,1,0.0347,0.0488,0.000151,0.304,0.822,125.024,324733,4,1988
6uRXQyaRaiPNzN9mc6JGK9,Keep On Pushin' Love,['Daryl Hall & John Oates'],FALSE,0.552,0.705,7,-8.838,1,0.0476,0.374,5.98E-05,0.125,0.652,155.929,318867,4,1988
2x1D20z93vGEjtTP07GOOr,Swear It Again - Radio Edit,['Westlife'],FALSE,0.626,0.532,9,-7.205,1,0.0276,0.296,0,0.123,0.33,130.076,247933,4,1999
5giCRvTkp5GV5UIAORAOof,If I Let You Go - Radio Edit,['Westlife'],FALSE,0.571,0.697,0,-4.255,1,0.0294,0.00574,0,0.0775,0.636,181.987,221533,4,1999
30ngg6jCMqOBcvj5fLgfBe,Flying Without Wings,['Westlife'],FALSE,0.443,0.493,8,-7.956,1,0.0318,0.323,0,0.21,0.283,72.742,215307,4,1999
5h9etcHD1K0OTljIAIw0Kh,Fool Again,['Westlife'],FALSE,0.532,0.526,4,-6.812,1,0.0292,0.0468,0,0.053,0.536,75.996,235067,4,1999
3aNILB3pRxBsdlaiNaupow,No No,['Westlife'],FALSE,0.698,0.791,10,-5.437,1,0.0274,0.127,0,0.104,0.912,105.021,194093,4,1999
3O5YCVeCSJg1i8X7Zfl4xn,I Don't Wanna Fight,['Westlife'],FALSE,0.59,0.479,10,-7.109,1,0.0306,0.5,0,0.0804,0.328,122.054,303440,4,1999
7F99fYE0Y0NF0CVwfBri3c,Change the World,['Westlife'],FALSE,0.634,0.726,9,-5.894,1,0.0259,0.345,0,0.124,0.673,96.004,189333,4,1999
28boPljtF4jMqT8rEKBO73,Moments,['Westlife'],FALSE,0.57,0.371,4,-8.507,1,0.0296,0.499,0,0.389,0.565,133.819,256760,4,1999
6D17ZfWe6kCi2BS563dMc7,Seasons in the Sun,['Westlife'],FALSE,0.597,0.558,6,-6.22,1,0.0226,0.197,2.98E-05,0.241,0.535,87.974,249267,4,1999
3aqd5ZizbDDc8BCTX7bfLY,I Need You,['Westlife'],FALSE,0.667,0.717,0,-5.056,1,0.0245,0.285,3.56E-06,0.0807,0.617,96.015,228640,4,1999
5G2kKkkGXI9pmokERv9grF,Miss You,['Westlife'],FALSE,0.491,0.627,2,-6.207,1,0.0255,0.436,1.25E-06,0.264,0.402,78.047,232893,4,1999
3nCssYiRNgdyN894QW4uT1,More than Words,['Westlife'],FALSE,0.67,0.295,6,-9.7,1,0.0271,0.518,0,0.151,0.507,94.014,234067,4,1999
44iWy1HwMT9aVxiDDhIQ8x,Open Your Heart,['Westlife'],FALSE,0.655,0.777,1,-6.136,1,0.0239,0.291,0,0.0711,0.599,103.043,219440,4,1999
4fWAiwZF2TN3bq8FwAi9hD,Try Again,['Westlife'],FALSE,0.571,0.613,5,-6.278,1,0.0245,0.024,0,0.144,0.165,81.948,215333,4,1999
6QCTOzddi99l53swxjU1q6,What I Want Is What I Got,['Westlife'],FALSE,0.75,0.751,9,-4.343,1,0.0289,0.239,0,0.39,0.913,92.02,212027,4,1999
0bIAUChT86MNxGbYyep01v,We Are One,['Westlife'],FALSE,0.529,0.528,8,-6.566,1,0.029,0.157,0,0.135,0.278,118.03,224400,4,1999
0MQTDNaZilvayfWU08IxCA,Can't Lose What You Never Had,['Westlife'],FALSE,0.599,0.647,2,-6.023,1,0.0396,0.277,0,0.0719,0.465,204.312,261173,4,1999
48jd71gnyIlLdXOYX2qJ6p,Mandy,['Westlife'],FALSE,0.447,0.636,5,-5.08,1,0.0278,0.254,9.25E-05,0.11,0.376,105.678,199320,4,2003
3pDB3fUF7eVbNYb17Gqt4R,Hey Whatever,['Westlife'],FALSE,0.594,0.873,4,-3.825,1,0.0412,0.0635,0,0.122,0.621,77.019,209053,4,2003
4xfxXu0mawk9JfkOLsISAu,Heal,['Westlife'],FALSE,0.636,0.634,6,-7.333,1,0.0242,0.00205,0,0.136,0.417,112.993,187720,4,2003
13S85ASCmpJMdwM9rgaRUa,Obvious,['Westlife'],FALSE,0.529,0.667,4,-7.263,1,0.0247,0.0385,0,0.212,0.402,82.011,210160,4,2003
1CTTXciW8vvCUd2AJZjp95,When a Woman Loves a Man,['Westlife'],FALSE,0.436,0.5,5,-7.48,1,0.027,0.139,0,0.347,0.32,141.856,217787,4,2003
624YMffLA90qmE234pb9hF,On My Shoulder,['Westlife'],FALSE,0.546,0.68,10,-6.29,1,0.0374,0.703,0,0.089,0.529,137.088,237200,4,2003
7oyOIirJNfhnTaGGOVGUuk,Turn Around,['Westlife'],FALSE,0.685,0.839,7,-4.582,1,0.033,0.0227,0,0.414,0.729,116.969,261627,4,2003
1Km0EwfnZXSgNEZXphorwg,I Did It for You,['Westlife'],FALSE,0.536,0.564,11,-5.203,1,0.0324,0.243,0,0.11,0.356,119.78,211253,4,2003
6gzMTey1L7RDVkYB6KVREd,Thank You,['Westlife'],FALSE,0.665,0.864,1,-3.749,1,0.0327,0.0319,0,0.436,0.932,103.032,242987,4,2003
4XNZWe6lIUZboWUEfidn46,To Be with You,['Westlife'],FALSE,0.534,0.675,2,-5.018,1,0.0288,0.0732,0,0.111,0.639,166.969,200533,4,2003
1UeAfUknKzpNPnwznf5iG6,Home,['Westlife'],FALSE,0.505,0.639,2,-6.897,1,0.027,0.0552,0,0.114,0.408,149.911,245360,4,2003
1yW7cB69YhL7IOKswXlNKz,Lost in You,['Westlife'],FALSE,0.579,0.41,5,-8.866,1,0.028,0.24,0,0.0958,0.479,179.849,216720,4,2003
6MZSOZ9YGuKilDeGNnqjGy,What Do They Know?,['Westlife'],FALSE,0.549,0.237,7,-9.242,1,0.0273,0.694,0,0.0826,0.102,80.933,197987,4,2003
5yIBlwkGBxySQjpBsgKh0X,Lovespeak,['Resurrection Band'],FALSE,0.804,0.695,10,-8.113,0,0.031,0.13,0.0018,0.112,0.857,116.327,239493,4,1997
444a3GUjcEXq9dlVKYrRtR,Broken Promises,['Resurrection Band'],FALSE,0.662,0.436,1,-9.252,0,0.0331,0.399,1.13E-05,0.0852,0.236,108.253,418867,4,1997
7nz5fzfhoEI7IQbKHI4jvx,Souls For Hire,['Resurrection Band'],FALSE,0.622,0.596,6,-9.01,0,0.0525,0.24,9.79E-06,0.0619,0.74,89.517,238267,4,1997
6cLle3Qqu6kJY3xJkgtiwT,The House Is On Fire,['Resurrection Band'],FALSE,0.803,0.569,8,-7.233,0,0.0358,0.0327,0.000159,0.048,0.812,116.217,216067,4,1997
3rKOdEiYrxRFCZjuMiPOn4,I Need Your Love,['Resurrection Band'],FALSE,0.892,0.46,8,-8.931,1,0.0298,0.182,0.00112,0.114,0.647,108.206,240533,4,1997
7nd1L2J1cMoOduLqFVyWES,Rain Dance,['Resurrection Band'],FALSE,0.744,0.674,3,-8.709,0,0.0243,0.297,0.0103,0.0331,0.602,103.173,273773,4,1997
